"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LTA North 2025 Split 3","2025-08-24","LYON",11,3,8,32.9,147,196,0.75,0.94,-0.48,"-6.2%",54.9,-27.6,300,"55%","55%","55%",3.4,"55%","42%","45%","46%","33%","18%","14%","49.0%","46.8%",3.2,1.17,1.33
"LTA North 2025 Split 3","2025-08-24","Shopify Rebellion",13,9,4,34.5,194,166,1.17,0.8,0.03,"-1.0%",46.6,22.7,-412,"77%","54%","38%",2.8,"54%","56%","54%","49%",,"46%","60%","49.7%","49.0%",3.35,1.16,1.48
"LTA North 2025 Split 3","2025-08-24","Team Liquid",10,3,7,32.5,147,167,0.88,0.96,-0.18,"-1.3%",41.3,-11.3,-468,"50%","30%","50%",3.1,"60%","50%","40%","35%","0%","50%","55%","49.3%","47.0%",3.3,1.29,1.38
"LTA North 2025 Split 3","2025-08-29","100 Thieves",11,4,7,32.9,144,188,0.77,0.91,-0.66,"-2.4%",40.4,-4,-632,"45%","18%","27%",3.1,"36%","36%","36%","46%",,"45%","50%","49.8%","49.1%",3.15,1.07,1.49
"LTA North 2025 Split 3","2025-08-29","Cloud9",16,11,5,33,278,187,1.49,0.88,0.71,"6.5%",60.1,4.2,523,"44%","50%","63%",3.1,"56%","44%","56%","60%","0%","63%","63%","51.3%","54.3%",3.13,1.08,1.55
"LTA North 2025 Split 3","2025-08-29","Dignitas",11,2,9,32.8,121,178,0.68,0.83,-0.6,"-2.5%",42.3,-24.2,-291,"45%","55%","55%",3.4,"55%","45%","45%","38%","33%","36%","33%","49.2%","48.0%",3.5,1.27,1.68
"LTA North 2025 Split 3","2025-08-29","Disguised",17,8,9,33.3,210,238,0.88,0.79,-0.18,"-3.7%",50.5,2.9,38,"47%","53%","35%",3,"29%","51%","53%","52%","75%","41%","45%","49.8%","48.4%",3.78,1.53,1.65
"LTA North 2025 Split 3","2025-08-29","FlyQuest",9,9,0,32.7,173,100,1.73,0.93,1.35,"12.0%",63.3,36.7,1000,"33%","89%","89%",4.2,"67%","81%","67%","71%","100%","78%","82%","51.6%","57.6%",3.42,0.95,1.41
"LTA North 2025 Split 3","2025-08-29","LYON",11,3,8,32.9,147,196,0.75,0.94,-0.48,"-6.2%",54.9,-27.6,300,"55%","55%","55%",3.4,"55%","42%","45%","46%","33%","18%","14%","49.0%","46.8%",3.2,1.17,1.33
"LTA North 2025 Split 3","2025-08-29","Shopify Rebellion",13,9,4,34.5,194,166,1.17,0.8,0.03,"-1.0%",46.6,22.7,-412,"77%","54%","38%",2.8,"54%","56%","54%","49%",,"46%","60%","49.7%","49.0%",3.35,1.16,1.48
"LTA North 2025 Split 3","2025-08-29","Team Liquid",10,3,7,32.5,147,167,0.88,0.96,-0.18,"-1.3%",41.3,-11.3,-468,"50%","30%","50%",3.1,"60%","50%","40%","35%","0%","50%","55%","49.3%","47.0%",3.3,1.29,1.38
"LTA North 2025 Split 3","2025-08-30","100 Thieves",14,7,7,33.3,209,214,0.98,0.9,-0.34,"-0.3%",39.9,10.1,-715,"36%","29%","36%",3.1,"29%","37%","43%","54%","100%","57%","60%","50.0%","50.2%",3.21,1.09,1.54
"LTA North 2025 Split 3","2025-08-30","Cloud9",16,11,5,33,278,187,1.49,0.88,0.71,"6.5%",60.1,4.2,523,"44%","50%","63%",3.1,"56%","44%","56%","60%","0%","63%","63%","51.3%","54.3%",3.13,1.08,1.55
"LTA North 2025 Split 3","2025-08-30","Dignitas",11,2,9,32.8,121,178,0.68,0.83,-0.6,"-2.5%",42.3,-24.2,-291,"45%","55%","55%",3.4,"55%","45%","45%","38%","33%","36%","33%","49.2%","48.0%",3.5,1.27,1.68
"LTA North 2025 Split 3","2025-08-30","Disguised",17,8,9,33.3,210,238,0.88,0.79,-0.18,"-3.7%",50.5,2.9,38,"47%","53%","35%",3,"29%","51%","53%","52%","75%","41%","45%","49.8%","48.4%",3.78,1.53,1.65
"LTA North 2025 Split 3","2025-08-30","FlyQuest",9,9,0,32.7,173,100,1.73,0.93,1.35,"12.0%",63.3,36.7,1000,"33%","89%","89%",4.2,"67%","81%","67%","71%","100%","78%","82%","51.6%","57.6%",3.42,0.95,1.41
"LTA North 2025 Split 3","2025-08-30","LYON",11,3,8,32.9,147,196,0.75,0.94,-0.48,"-6.2%",54.9,-27.6,300,"55%","55%","55%",3.4,"55%","42%","45%","46%","33%","18%","14%","49.0%","46.8%",3.2,1.17,1.33
"LTA North 2025 Split 3","2025-08-30","Shopify Rebellion",13,9,4,34.5,194,166,1.17,0.8,0.03,"-1.0%",46.6,22.7,-412,"77%","54%","38%",2.8,"54%","56%","54%","49%",,"46%","60%","49.7%","49.0%",3.35,1.16,1.48
"LTA North 2025 Split 3","2025-08-30","Team Liquid",13,3,10,33,172,232,0.74,0.94,-0.33,"-2.6%",46.1,-23,-125,"62%","31%","46%",3,"69%","53%","38%","30%","0%","38%","43%","49.3%","46.6%",3.39,1.32,1.38
"LTA North 2025 Split 3","2025-08-31","100 Thieves",14,7,7,33.3,209,214,0.98,0.9,-0.34,"-0.3%",39.9,10.1,-715,"36%","29%","36%",3.1,"29%","37%","43%","54%","100%","57%","60%","50.0%","50.2%",3.21,1.09,1.54
"LTA North 2025 Split 3","2025-08-31","Cloud9",16,11,5,33,278,187,1.49,0.88,0.71,"6.5%",60.1,4.2,523,"44%","50%","63%",3.1,"56%","44%","56%","60%","0%","63%","63%","51.3%","54.3%",3.13,1.08,1.55
"LTA North 2025 Split 3","2025-08-31","Dignitas",11,2,9,32.8,121,178,0.68,0.83,-0.6,"-2.5%",42.3,-24.2,-291,"45%","55%","55%",3.4,"55%","45%","45%","38%","33%","36%","33%","49.2%","48.0%",3.5,1.27,1.68
"LTA North 2025 Split 3","2025-08-31","Disguised",17,8,9,33.3,210,238,0.88,0.79,-0.18,"-3.7%",50.5,2.9,38,"47%","53%","35%",3,"29%","51%","53%","52%","75%","41%","45%","49.8%","48.4%",3.78,1.53,1.65
"LTA North 2025 Split 3","2025-08-31","FlyQuest",13,12,1,33.2,237,133,1.78,0.86,1.3,"12.1%",62,30.3,877,"46%","85%","85%",4.2,"54%","82%","54%","67%","67%","69%","69%","51.3%","57.0%",3.46,0.95,1.37
"LTA North 2025 Split 3","2025-08-31","LYON",11,3,8,32.9,147,196,0.75,0.94,-0.48,"-6.2%",54.9,-27.6,300,"55%","55%","55%",3.4,"55%","42%","45%","46%","33%","18%","14%","49.0%","46.8%",3.2,1.17,1.33
"LTA North 2025 Split 3","2025-08-31","Shopify Rebellion",17,10,7,34.4,226,230,0.98,0.78,-0.26,"-3.7%",45.2,13.6,-456,"65%","47%","35%",2.6,"59%","47%","59%","48%","100%","47%","60%","49.6%","47.9%",3.28,1.12,1.49
"LTA North 2025 Split 3","2025-08-31","Team Liquid",13,3,10,33,172,232,0.74,0.94,-0.33,"-2.6%",46.1,-23,-125,"62%","31%","46%",3,"69%","53%","38%","30%","0%","38%","43%","49.3%","46.6%",3.39,1.32,1.38
